id,ticker,stock_name,alpha_score,tech_score,ml_prob,whale_score,fund_status,trend,market_type,created_at,tier,volume,context,surge,win_rate,position,strategy,decision_score,run_id,priority_rank,decision,decision_bucket,outcome_status,recommended_at,outcome_recorded_at,horizon,base_trade_date,entry_reference_price,latest_return_pct,return_1d_pct,return_2d_pct,return_3d_pct,return_5d_pct,source_ref,scan_mode,return_30m_pct,return_1h_pct,return_close_pct,strategy_family,return_7d_pct,market,quality_flags,validation_excluded,phase25_variant,phase25_shadow_variant,phase25_shadow_prob,phase25_recommended_threshold,primary_theme,theme_source,theme_inference_status,secondary_themes,theme_routing_path,expected_edge_score,expected_return_1d_pct,expected_return_3d_pct,selection_lane,target_horizon_days,price_band,is_sub7,max_return_observed_pct,label_win_close,label_win_1d,label_win_3d,label_hit_5pct,label_hit_10pct,label_hit_20pct,label_hit_50pct,label_hit_100pct
23640,088980.KS,맥쿼리인프라,81.0,81.0,38.3,52.0,INTRADAY,UP,KR,2026-04-10T14:05:51.287566+00:00,⭐T2,⚠️ x0.8,-,-,-,🚀 Intraday Breakout,⏱️ Intraday Breakout | 1H,80.5,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,42.6,60.0,금융,stock_master,inferred,[],theme_shadow,-5.2,-0.57,-0.74,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23639,138930.KS,BNK금융지주,68.0,68.0,30.8,72.0,INTRADAY,UP,KR,2026-04-10T14:05:50.840709+00:00,⚡T3,⚠️ x0.6,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,68.8,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,65.0,60.0,금융,stock_master,inferred,[],theme_shadow,-11.82,-1.3,-1.87,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23638,175330.KS,JB금융지주,66.0,66.0,30.4,60.0,INTRADAY,UP,KR,2026-04-10T14:05:49.795702+00:00,⚡T3,⚠️ x0.5,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,64.9,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,60.9,60.0,금융,stock_master,inferred,[],theme_shadow,-13.37,-1.47,-2.13,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23637,001440.KS,대한전선,68.0,68.0,33.6,68.0,INTRADAY,UP,KR,2026-04-10T14:05:49.072454+00:00,⚡T3,⚠️ x0.5,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,63.3,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,66.2,60.0,통신/네트워크,stock_master,inferred,"['친환경/에너지', '철강/금속/소재']",core_only,-17.6,-1.94,-2.85,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23636,064400.KS,LG씨엔에스,82.0,82.0,39.0,56.0,INTRADAY,UP,KR,2026-04-10T14:05:48.613004+00:00,⭐T2,⚠️ x0.7,-,📈 Trend Continuation,-,🚀 Intraday Breakout,⏱️ Intraday Breakout | 1H,79.6,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,65.7,60.0,로봇/자동화,stock_master,inferred,['IT서비스/플랫폼'],theme_shadow,-6.49,-0.71,-0.96,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23635,034220.KS,LG디스플레이,72.0,72.0,31.7,86.0,INTRADAY,UP,KR,2026-04-10T14:05:47.771166+00:00,⚡T3,⚠️ x0.3,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,68.0,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,62.2,60.0,unclassified,stock_master,blank,[],core_only,-17.18,-1.89,-2.78,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23634,078930.KS,GS,67.0,67.0,30.9,65.0,INTRADAY,UP,KR,2026-04-10T14:05:46.490831+00:00,⚡T3,⚠️ x0.5,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,61.2,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,57.8,60.0,건설/부동산,stock_master,inferred,['금융'],core_only,-18.05,-1.99,-2.93,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23633,377300.KS,카카오페이,66.0,66.0,32.2,73.0,INTRADAY,UP,KR,2026-04-10T14:05:45.570233+00:00,⚡T3,⚠️ x1.1,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,69.9,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,54.0,60.0,금융,stock_master,inferred,['IT서비스/플랫폼'],theme_shadow,-10.75,-1.18,-1.68,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23632,032640.KS,LG유플러스,72.0,72.0,34.6,90.0,INTRADAY,UP,KR,2026-04-10T14:05:44.3931+00:00,⭐T2,⚠️ x0.9,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,72.0,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,59.4,60.0,통신/네트워크,stock_master,inferred,[],core_only,-11.75,-1.29,-1.85,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23631,066970.KS,엘앤에프,67.0,67.0,34.1,62.0,INTRADAY,UP,KR,2026-04-10T14:05:43.678425+00:00,⚡T3,⚠️ x0.5,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,64.7,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,61.8,60.0,2차전지,stock_master,inferred,[],core_only,-15.56,-1.71,-2.5,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23630,090430.KS,아모레퍼시픽,84.0,84.0,39.2,68.0,INTRADAY,UP,KR,2026-04-10T14:05:43.302006+00:00,⭐T2,⚠️ x0.9,-,📈 Trend Continuation,-,🚀 Intraday Breakout,⏱️ Intraday Breakout | 1H,81.1,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,59.0,60.0,철강/금속/소재,stock_master,inferred,['소비재/유통'],core_only,-7.57,-0.83,-1.14,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23629,161390.KS,한국타이어앤테크놀로지,65.0,65.0,36.0,60.0,INTRADAY,UP,KR,2026-04-10T14:05:42.023951+00:00,⚡T3,⚠️ x0.8,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,62.6,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,52.7,60.0,자동차,stock_master,inferred,[],core_only,-13.97,-1.54,-2.23,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23628,011070.KS,LG이노텍,90.0,90.0,46.9,100.0,INTRADAY,UP,KR,2026-04-10T14:05:40.774616+00:00,🏆T1,✅ x2.2,-,⚡ High-Volume Breakout,-,🚀 Intraday Breakout,⏱️ Intraday Breakout | 1H,100.0,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,34.8,60.0,unclassified,stock_master,blank,[],core_only,3.38,0.37,0.73,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23627,003490.KS,대한항공,83.0,83.0,38.8,59.0,INTRADAY,UP,KR,2026-04-10T14:05:40.50174+00:00,⭐T2,⚠️ x0.7,-,📈 Trend Continuation,-,🚀 Intraday Breakout,⏱️ Intraday Breakout | 1H,77.9,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,65.7,60.0,소비재/유통,stock_master,inferred,[],core_only,-8.99,-0.99,-1.38,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23626,000880.KS,한화,68.0,68.0,29.9,70.0,INTRADAY,UP,KR,2026-04-10T14:05:39.68981+00:00,⚡T3,⚠️ x0.6,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,68.9,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,62.1,60.0,통신/네트워크,stock_master,inferred,"['로봇/자동화', '철강/금속/소재', '건설/부동산', '게임/콘텐츠/엔터']",core_only,-17.75,-1.95,-2.88,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23625,016360.KS,삼성증권,67.0,67.0,32.8,60.0,INTRADAY,UP,KR,2026-04-10T14:05:39.08197+00:00,⚡T3,⚠️ x0.4,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,66.1,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,71.3,60.0,금융,stock_master,inferred,[],theme_shadow,-13.82,-1.52,-2.21,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23624,323410.KS,카카오뱅크,66.0,66.0,32.8,61.0,INTRADAY,UP,KR,2026-04-10T14:05:36.510141+00:00,⚡T3,⚠️ x0.6,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,65.9,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,70.0,60.0,금융,stock_master,inferred,[],theme_shadow,-12.22,-1.34,-1.93,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23623,071050.KS,한국금융지주,67.0,67.0,32.7,63.0,INTRADAY,UP,KR,2026-04-10T14:05:34.802614+00:00,⚡T3,⚠️ x0.4,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,67.2,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,65.9,60.0,금융,stock_master,inferred,[],theme_shadow,-12.59,-1.39,-2.0,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23622,003550.KS,LG,68.0,68.0,33.1,69.0,INTRADAY,UP,KR,2026-04-10T14:05:33.609882+00:00,⚡T3,⚠️ x0.5,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,68.2,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,61.8,60.0,금융,stock_master,inferred,[],theme_shadow,-13.32,-1.47,-2.12,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23621,278470.KS,에이피알,72.0,72.0,34.1,84.0,INTRADAY,UP,KR,2026-04-10T14:05:33.019931+00:00,⭐T2,⚠️ x0.5,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,73.5,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,1.7,60.0,바이오/헬스케어,stock_master,inferred,"['철강/금속/소재', '소비재/유통']",core_only,-10.34,-1.14,-1.61,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23620,024110.KS,기업은행,66.0,66.0,31.9,60.0,INTRADAY,UP,KR,2026-04-10T14:05:31.614051+00:00,⚡T3,⚠️ x0.5,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,65.6,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,60.9,60.0,금융,stock_master,inferred,[],theme_shadow,-13.1,-1.44,-2.08,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23619,033780.KS,KT&G,63.0,63.0,35.0,60.0,INTRADAY,UP,KR,2026-04-10T14:05:31.459351+00:00,⚡T3,⚠️ x1.1,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,62.2,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,57.4,60.0,unclassified,stock_master,blank,[],core_only,-14.19,-1.56,-2.27,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23618,011200.KS,HMM,69.0,69.0,32.5,76.0,INTRADAY,UP,KR,2026-04-10T14:05:27.323789+00:00,⚡T3,⚠️ x0.6,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,65.3,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,70.0,60.0,자동차,stock_master,inferred,[],core_only,-15.9,-1.75,-2.56,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23617,079550.KS,LIG넥스원,68.0,68.0,35.7,64.0,INTRADAY,UP,KR,2026-04-10T14:05:27.079683+00:00,⚡T3,⚠️ x0.3,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,68.2,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,67.7,60.0,방산,stock_master,rule_inferred,[],core_only,-12.09,-1.33,-1.91,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23616,316140.KS,우리금융지주,66.0,66.0,32.0,58.0,INTRADAY,UP,KR,2026-04-10T14:05:24.657516+00:00,⚡T3,⚠️ x0.5,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,65.8,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,60.9,60.0,금융,stock_master,inferred,[],theme_shadow,-12.21,-1.34,-1.93,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23615,034730.KS,SK,71.0,71.0,33.5,90.0,INTRADAY,UP,KR,2026-04-10T14:05:22.551194+00:00,⭐T2,⚠️ x1.0,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,74.8,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,65.8,60.0,통신/네트워크,stock_master,inferred,['IT서비스/플랫폼'],core_only,-11.73,-1.29,-1.85,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23614,005490.KS,POSCO홀딩스,81.0,81.0,40.9,44.0,INTRADAY,UP,KR,2026-04-10T14:05:21.203471+00:00,⭐T2,⚠️ x0.3,-,-,-,🚀 Intraday Breakout,⏱️ Intraday Breakout | 1H,76.7,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,68.3,60.0,철강/금속/소재,stock_master,inferred,[],core_only,-6.9,-0.76,-1.03,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23613,086790.KS,하나금융지주,65.0,65.0,33.2,59.0,INTRADAY,UP,KR,2026-04-10T14:05:20.02223+00:00,⚡T3,⚠️ x0.7,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,68.1,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,66.6,60.0,금융,stock_master,inferred,[],theme_shadow,-11.48,-1.26,-1.81,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23612,009150.KS,삼성전기,72.0,72.0,34.6,100.0,INTRADAY,UP,KR,2026-04-10T14:05:17.115888+00:00,⭐T2,⚠️ x0.7,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,76.9,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,70.1,60.0,반도체,stock_master,inferred,['통신/네트워크'],theme_shadow,-8.79,-0.97,-1.35,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23611,032830.KS,삼성생명,66.0,66.0,32.5,71.0,INTRADAY,UP,KR,2026-04-10T14:05:15.678324+00:00,⚡T3,⚠️ x1.2,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,66.7,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,50.2,60.0,건설/부동산,stock_master,inferred,['금융'],core_only,-14.18,-1.56,-2.27,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23610,055550.KS,신한지주,65.0,65.0,32.6,52.0,INTRADAY,UP,KR,2026-04-10T14:05:15.477549+00:00,⚡T3,⚠️ x0.3,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,64.8,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,62.5,60.0,금융,stock_master,inferred,[],theme_shadow,-12.23,-1.35,-1.94,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23609,105560.KS,KB금융,66.0,66.0,32.4,55.0,INTRADAY,UP,KR,2026-04-10T14:05:13.489343+00:00,⚡T3,⚠️ x0.4,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,66.0,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,65.9,60.0,금융,stock_master,inferred,[],theme_shadow,-11.38,-1.25,-1.79,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23608,012450.KS,한화에어로스페이스,69.0,69.0,31.2,74.0,INTRADAY,UP,KR,2026-04-10T14:05:11.82304+00:00,⭐T2,⚠️ x0.5,🔥 수혜,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | News Tailwind | 1H,79.0,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,59.6,60.0,방산,stock_master,rule_inferred,[],core_only,-12.76,-1.4,-2.02,1d,1,unknown,0,,0,0,0,0,0,0,0,0
23588,001250.KS,GS글로벌,100.0,95.0,24.9,85.0,Pass,UP,KR,2026-04-10T12:52:16.172372+00:00,⚡T0,⚠️ x1.0,-,-,38%,🚀 상승 (Rising),🚀 Momentum | ⚡ 단기과열(강세) | Ranker:6.6%,100.0,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,철강/금속/소재,stock_master,inferred,['건설/부동산'],core_only,-7.98,-0.68,-0.87,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23583,100090.KS,SK오션플랜트,66.0,50.0,16.5,70.0,Pass,UP,KR,2026-04-10T12:51:30.101625+00:00,⭐T2,⚠️ x0.2,-,-,31%,🚀 상승 (Rising),🎣 OBV_DIV | ⚡ 단기과열(강세) | Ranker:2.3%,59.1,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,친환경/에너지,stock_master,inferred,['철강/금속/소재'],theme_shadow,-23.89,-2.03,-3.51,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23582,001120.KS,LX인터내셔널,65.0,40.0,25.7,59.0,Pass,UP,KR,2026-04-10T12:51:27.236014+00:00,⭐T2,⚠️ x0.5,-,-,44%,🚀 상승 (Rising),🚀 Momentum | Ranker:3.7%,39.7,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,철강/금속/소재,stock_master,inferred,[],core_only,-23.99,-2.04,-3.53,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23581,006360.KS,GS건설,100.0,100.0,18.0,70.0,Pass,UP,KR,2026-04-10T12:51:06.906802+00:00,⚡T0,✅ x2.6,-,-,36%,🌋 고점 (Peak),🚀 Momentum | ⚡ 단기과열(강세) | Ranker:5.2%,100.0,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,바이오/헬스케어,stock_master,inferred,"['친환경/에너지', '건설/부동산']",core_only,-14.08,-1.2,-1.88,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23579,267270.KS,HD건설기계,100.0,95.0,26.7,53.0,Pass,UP,KR,2026-04-10T12:50:38.752234+00:00,T3,⚠️ x0.8,-,-,44%,🌋 고점 (Peak),🚀 Momentum | ⚡ 단기과열(강세) | Profile:POSITIVE | Ranker:6.9%,96.2,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,unclassified,stock_master,blank,[],core_only,-3.33,-0.28,-0.1,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23578,006260.KS,LS,100.0,95.0,19.5,74.0,Pass,UP,KR,2026-04-10T12:50:33.547837+00:00,⚡T0,⚠️ x0.7,-,-,48%,🌋 고점 (Peak),🚀 Momentum | Profile:POSITIVE | Ranker:5.2%,96.9,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,통신/네트워크,stock_master,inferred,"['친환경/에너지', '철강/금속/소재']",core_only,-12.34,-1.05,-1.6,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23577,047040.KS,대우건설,100.0,85.0,14.3,85.0,Fail,UP,KR,2026-04-10T12:50:28.715592+00:00,⚡T0,✅ x1.5,-,-,39%,🌋 고점 (Peak),🚀 Momentum | ⚡ 단기과열(강세) | Ranker:5.2%,100.0,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,건설/부동산,stock_master,inferred,[],core_only,-18.19,-1.55,-2.56,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23019,034020.KS,두산에너빌리티,94.0,55.0,19.0,85.0,Pass,UP,KR,2026-04-10T12:02:14.055664+00:00,⚡T0,⚠️ x0.7,-,-,47%,🚀 상승 (Rising),🎣 RSI_DIV | Profile:POSITIVE | Ranker:5.2%,56.6,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,조선/해양,stock_master,inferred,['건설/부동산'],core_only,-16.56,-1.41,-2.3,3d,3,unknown,0,,0,0,0,0,0,0,0,0
22963,006400.KS,삼성SDI,70.0,75.0,24.9,80.0,Pass,UP,KR,2026-04-10T11:50:07.562812+00:00,⭐T2,⚠️ x1.1,-,-,47%,🌋 고점 (Peak),🚀 Momentum | Profile:POSITIVE | Ranker:5.0%,97.4,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,2차전지,stock_master,inferred,[],theme_shadow,,,,3d,3,unknown,0,,0,0,0,0,0,0,0,0
22905,329180.KS,HD현대중공업,66.0,66.0,34.2,48.0,INTRADAY,UP,KR,2026-04-10T11:22:46.084529+00:00,⚡T3,⚠️ x0.0,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,62.2,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,46.7,60.0,조선/해양,stock_master,inferred,[],core_only,,,,1d,1,unknown,0,,0,0,0,0,0,0,0,0
22901,000660.KS,SK하이닉스,68.0,68.0,31.0,58.0,INTRADAY,UP,KR,2026-04-10T11:22:40.861013+00:00,⚡T3,⚠️ x0.1,-,📈 Trend Continuation,-,📈 Intraday Trend,⏱️ Intraday Trend | 1H,67.4,,,,unknown,,,,,,,,,,,,,INTRADAY,,,,KR_CORE,,,,False,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,47.2,60.0,반도체,stock_master,inferred,['통신/네트워크'],theme_shadow,,,,1d,1,unknown,0,,0,0,0,0,0,0,0,0
22879,003670.KS,포스코퓨처엠,93.0,95.0,19.2,85.0,Pass,DOWN,KR,2026-04-10T10:57:43.151019+00:00,⭐T2,⚠️ x0.5,-,-,43%,💤 조정 (Resting),🚀 Momentum | Profile:POSITIVE | Ranker:5.2%,69.1,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,2차전지,stock_master,inferred,[],theme_shadow,,,,3d,3,unknown,0,,0,0,0,0,0,0,0,0
22878,017670.KS,SK텔레콤,65.0,80.0,21.3,85.0,Pass,UP,KR,2026-04-10T10:57:40.821079+00:00,⭐T2,✅ x2.1,-,-,40%,🌋 고점 (Peak),🚀 Momentum | ⚡ 단기과열(강세) | Profile:NEGATIVE | Ranker:3.9%,74.2,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,통신/네트워크,stock_master,inferred,[],core_only,,,,3d,3,unknown,0,,0,0,0,0,0,0,0,0
22877,000150.KS,두산,84.0,65.0,20.6,68.0,Pass,UP,KR,2026-04-10T10:57:38.456078+00:00,🏆T1,⚠️ x1.0,-,-,51%,🌋 고점 (Peak),🚀 Momentum | Profile:POSITIVE | Ranker:16.9%,93.7,,,,unknown,,,,,,,,,,,,,SWING,,,,KR_CORE,,,,False,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,친환경/에너지,stock_master,inferred,[],core_only,,,,3d,3,unknown,0,,0,0,0,0,0,0,0,0
23691,020150.KS,롯데에너지머티리얼즈,,,44.0,,,UP,KR,2026-04-10T05:07:41.386111+00:00,,,,,,,planner_handoff.json#020150.KS,100.0,RUN-6E60F98F,2.0,OBSERVE,watchlist,PENDING,2026-04-10T05:07:41.386111+00:00,,T+3D,2026-04-10,49150.0,0.0,,,,,planner_handoff.json#020150.KS,INTRADAY,,,,KR_CORE,,KOSPI,,,phase25_kr_intraday_xgboost,phase25_kr_intraday_histgb,34.8,60.0,철강/금속/소재,stock_master,inferred,[],core_only,2.02,0.22,0.49,1d,1,gt_15,0,,0,0,0,0,0,0,0,0
